rcept_dt,corp_cls,corp_name,rcept_no,report_nm,flr_nm,rm
2024-08-14 17:39,코,지엔코,20240814004473 ,반기보고서 (2024.06),지엔코,
2024-08-14 17:39,유,미래에셋증권,20240814004108 ,[기재정정]일괄신고서(파생결합증권-주가연계증권),미래에셋증권,
2024-08-14 17:39,유,대웅,20240814004472 ,반기보고서 (2024.06),대웅,
2024-08-14 17:39,유,대양금속,20240814004471 ,반기보고서 (2024.06),대양금속,정
2024-08-14 17:39,코,알체라,20240814004470 ,반기보고서 (2024.06),알체라,정
2024-08-14 17:38,유,대한해운,20240814004469 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,대한해운,공
2024-08-14 17:38,코,포바이포,20240814004468 ,반기보고서 (2024.06),포바이포,
2024-08-14 17:38,기,해원엠에스씨,20240814004467 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,해원엠에스씨,공
2024-08-14 17:38,유,동부건설,20240814004466 ,반기보고서 (2024.06),동부건설,
2024-08-14 17:38,유,롯데지주,20240814004464 ,반기보고서 (2024.06),롯데지주,
2024-08-14 17:38,기,신한은행,20240814004465 ,[기재정정]투자설명서(일괄신고),신한은행,
2024-08-14 17:38,유,한화투자증권,20240814003838 ,[기재정정]일괄신고서(파생결합증권-주가연계증권),한화투자증권,
2024-08-14 17:38,코,알체라,20240814903380 ,반기검토(감사)의견부적정등사실확인(자본잠식률100분의50이상또는자기자본10억원미만포함),알체라,코정
2024-08-14 17:38,코,KB제30호스팩,20240814004463 ,증권신고서(지분증권),KB제30호스팩,정
2024-08-14 17:38,기,이노그리드,20240814004462 ,반기보고서 (2024.06),이노그리드,
2024-08-14 17:37,유,영풍제지,20240814004461 ,반기보고서 (2024.06),영풍제지,
2024-08-14 17:37,유,카카오,20240814004460 ,[기재정정]주식매수선택권부여에관한신고,카카오,
2024-08-14 17:37,코,옵티시스,20240814004459 ,반기보고서 (2024.06),옵티시스,
2024-08-14 17:37,기,센소니아,20240814004458 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,센소니아,정공
2024-08-14 17:37,코,KG에코솔루션,20240814004456 ,반기보고서 (2024.06),KG에코솔루션,
2024-08-14 17:37,유,엔씨소프트,20240814004455 ,반기보고서 (2024.06),엔씨소프트,
2024-08-14 17:37,코,폴라리스세원,20240814004457 ,임원ㆍ주요주주특정증권등소유상황보고서,폴라리스오피스,
2024-08-14 17:37,코,손오공,20240814004454 ,반기보고서 (2024.06),손오공,
2024-08-14 17:37,기,케이비캐피탈,20240814004453 ,[기재정정]반기보고서 (2024.06),케이비캐피탈,
2024-08-14 17:37,코,인성정보,20240814004452 ,반기보고서 (2024.06),인성정보,
2024-08-14 17:37,유,한진칼,20240814004451 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,한진칼,공
2024-08-14 17:37,코,테라사이언스,20240814004450 ,[기재정정]반기보고서 (2024.06),테라사이언스,
2024-08-14 17:36,기,미라셀,20240814004449 ,반기보고서 (2024.06),미라셀,
2024-08-14 17:36,기,신한은행,20240814004357 ,[기재정정]일괄신고서(파생결합증권-은적립계좌),신한은행,
2024-08-14 17:36,유,두산로보틱스,20240814004448 ,반기보고서 (2024.06),두산로보틱스,
2024-08-14 17:36,유,두올,20240814004447 ,반기보고서 (2024.06),두올,
2024-08-14 17:36,기,우리은행,20240814004446 ,[기재정정]투자설명서(일괄신고),우리은행,
2024-08-14 17:36,기,에이티지씨,20240814004445 ,반기보고서 (2024.06),에이티지씨,
2024-08-14 17:36,유,신송홀딩스,20240814004444 ,반기보고서 (2024.06),신송홀딩스,
2024-08-14 17:36,기,신한은행,20240814004443 ,[기재정정]투자설명서(일괄신고),신한은행,
2024-08-14 17:36,코,광무,20240814004441 ,반기보고서 (2024.06),광무,
2024-08-14 17:36,기,엠티브이파트너스,20240814004442 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,엠티브이파트너스,공
2024-08-14 17:36,유,한화투자증권,20240814003805 ,[기재정정]일괄신고서(기타파생결합증권),한화투자증권,
2024-08-14 17:36,코,삼진엘앤디,20240814004440 ,반기보고서 (2024.06),삼진엘앤디,
2024-08-14 17:36,코,엔켐,20240814903365 ,파생상품거래손실발생,엔켐,코
2024-08-14 17:36,유,LG,20240814004439 ,반기보고서 (2024.06),LG,
2024-08-14 17:36,유,두산에너빌리티,20240814803363 ,풍문또는보도에대한해명(미확정),두산에너빌리티,유
2024-08-14 17:35,코,핑거,20240814004437 ,주식등의대량보유상황보고서(일반),박민수,
2024-08-14 17:35,유,KG케미칼,20240814004435 ,반기보고서 (2024.06),KG케미칼,
2024-08-14 17:35,유,한진칼,20240814004436 ,특수관계인으로부터주식의취득,한진칼,공
2024-08-14 17:35,기,신한은행,20240814004334 ,[기재정정]일괄신고서(파생결합증권-금적립계좌),신한은행,
2024-08-14 17:35,기,키움에프앤아이,20240814004434 ,반기보고서 (2024.06),키움에프앤아이,
2024-08-14 17:35,기,롯데글로벌로지스,20240814004433 ,반기보고서 (2024.06),롯데글로벌로지스,
2024-08-14 17:35,코,라온시큐어,20240814004432 ,반기보고서 (2024.06),라온시큐어,정
2024-08-14 17:35,유,동아지질,20240814004431 ,반기보고서 (2024.06),동아지질,
2024-08-14 17:35,코,피씨엘,20240814004430 ,반기보고서 (2024.06),피씨엘,
2024-08-14 17:34,유,신세계건설,20240814004429 ,반기보고서 (2024.06),신세계건설,
2024-08-14 17:34,기,대림,20240814004428 ,반기보고서 (2024.06),대림,
2024-08-14 17:34,코,파로스아이바이오,20240814004427 ,반기보고서 (2024.06),파로스아이바이오,
2024-08-14 17:34,코,디에이테크놀로지,20240814004426 ,반기보고서 (2024.06),디에이테크놀로지,
2024-08-14 17:34,코,상아프론테크,20240814004425 ,[기재정정]반기보고서 (2024.06),상아프론테크,
2024-08-14 17:34,코,꿈비,20240814004424 ,반기보고서 (2024.06),꿈비,
2024-08-14 17:34,기,비보존,20240814004423 ,반기보고서 (2024.06),비보존,
2024-08-14 17:34,기,글로텍,20240814004422 ,반기보고서 (2024.06),글로텍,
2024-08-14 17:34,유,한화투자증권,20240814003764 ,[기재정정]일괄신고서(기타파생결합사채),한화투자증권,
2024-08-14 17:34,기,뉴젠팜,20240814004421 ,반기보고서 (2024.06),뉴젠팜,
2024-08-14 17:34,코,국순당,20240814004420 ,반기보고서 (2024.06),국순당,
2024-08-14 17:33,코,에스엠,20240814004419 ,반기보고서 (2024.06),에스엠,
2024-08-14 17:33,기,지피아이에스,20240814004418 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,지피아이에스,공
2024-08-14 17:33,기,신한은행,20240814004298 ,[기재정정]일괄신고서(파생결합증권-금적립계좌),신한은행,
2024-08-14 17:33,코,대한광통신,20240814004417 ,반기보고서 (2024.06),대한광통신,
2024-08-14 17:33,유,한진칼,20240814004416 ,주식등의대량보유상황보고서(일반),조원태,
2024-08-14 17:33,유,두산밥캣,20240814004415 ,주식등의대량보유상황보고서(일반),두산에너빌리티,
2024-08-14 17:33,기,엠캐피탈제삼차유동화전문유한회사,20240814004414 ,자산유동화관련중요사항발생등보고서(기타),엠캐피탈제삼차유동화전문유한회사,
2024-08-14 17:33,코,디에이테크놀로지,20240814903367 ,반기검토(감사)의견부적정등사실확인(자본잠식률100분의50이상또는자기자본10억원미만포함),디에이테크놀로지,코
2024-08-14 17:33,코,유틸렉스,20240814004413 ,반기보고서 (2024.06),유틸렉스,
2024-08-14 17:33,기,롯데물산,20240814004412 ,반기보고서 (2024.06),롯데물산,
2024-08-14 17:33,유,하나금융지주,20240814004411 ,[기재정정]일괄신고서,하나금융지주,
2024-08-14 17:33,기,국민은행,20240814004410 ,[기재정정]일괄신고서,국민은행,
2024-08-14 17:33,기,신한은행,20240814004409 ,[기재정정]투자설명서(일괄신고),신한은행,
2024-08-14 17:33,코,핑거,20240814004408 ,임원ㆍ주요주주특정증권등소유상황보고서,강경오,
2024-08-14 17:33,코,티라유텍,20240814004406 ,반기보고서 (2024.06),티라유텍,
2024-08-14 17:33,코,엠플러스,20240814903368 ,[기재정정]단일판매ㆍ공급계약체결,엠플러스,코정
2024-08-14 17:33,기,신한은행,20240814004266 ,[기재정정]일괄신고서(파생결합증권-금적립계좌),신한은행,
2024-08-14 17:32,유,대양금속,20240814803208 ,[기재정정]타법인주식및출자증권취득결정,대양금속,유정
2024-08-14 17:32,유,LX홀딩스,20240814004404 ,반기보고서 (2024.06),LX홀딩스,
2024-08-14 17:32,코,드림시큐리티,20240814004403 ,반기보고서 (2024.06),드림시큐리티,
2024-08-14 17:32,기,국민은행,20240814004402 ,[기재정정]투자설명서(일괄신고),국민은행,
2024-08-14 17:32,유,삼성SDI,20240814004401 ,반기보고서 (2024.06),삼성SDI,
2024-08-14 17:32,코,디티앤씨알오,20240814004400 ,반기보고서 (2024.06),디티앤씨알오,
2024-08-14 17:32,기,신한은행,20240814004256 ,[기재정정]일괄신고서(파생결합증권-금적립계좌),신한은행,
2024-08-14 17:32,코,하나마이크론,20240814004399 ,반기보고서 (2024.06),하나마이크론,
2024-08-14 17:32,기,우리은행,20240814004322 ,[기재정정]일괄신고서(파생결합증권-금적립계좌),우리은행,
2024-08-14 17:32,기,케이엘홀딩스,20240814004398 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,케이엘홀딩스,공
2024-08-14 17:31,유,코오롱글로벌,20240814004396 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,코오롱글로벌,공
2024-08-14 17:31,코,한성크린텍,20240814004395 ,반기보고서 (2024.06),한성크린텍,
2024-08-14 17:31,유,하나금융지주,20240814004394 ,[기재정정]일괄신고서,하나금융지주,정
2024-08-14 17:31,기,이케이게임즈,20240814004393 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,이케이게임즈,공
2024-08-14 17:31,기,신한은행,20240814004392 ,[기재정정]투자설명서(일괄신고),신한은행,
2024-08-14 17:31,기,신한은행,20240814004216 ,[기재정정]일괄신고서(파생결합증권-금적립계좌),신한은행,
2024-08-14 17:31,기,동아건설산업,20240814004391 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,동아건설산업,공
2024-08-14 17:31,유,동아에스티,20240814004390 ,반기보고서 (2024.06),동아에스티,
2024-08-14 17:31,유,인터지스,20240814004389 ,반기보고서 (2024.06),인터지스,
2024-08-14 17:30,기,클립스비엔씨,20240814004388 ,반기보고서 (2024.06),클립스비엔씨,
2024-08-14 17:30,기,환영철강공업,20240814004387 ,반기보고서 (2024.06),환영철강공업,
2024-08-14 17:30,유,콜마홀딩스,20240814004386 ,반기보고서 (2024.06),콜마홀딩스,
2024-08-14 17:30,기,멜파스,20240814004385 ,반기보고서 (2024.06),멜파스,
2024-08-14 17:30,코,한국전자금융,20240814004384 ,반기보고서 (2024.06),한국전자금융,
2024-08-14 17:29,코,서울반도체,20240814004382 ,반기보고서 (2024.06),서울반도체,
2024-08-14 17:29,기,엠캐피탈제삼차유동화전문유한회사,20240814004383 ,자산유동화관련중요사항발생등보고서(해산),엠캐피탈제삼차유동화전문유한회사,
2024-08-14 17:29,유,HL홀딩스,20240814004381 ,반기보고서 (2024.06),HL홀딩스,
2024-08-14 17:29,기,신한은행,20240814004380 ,[기재정정]투자설명서(일괄신고),신한은행,
2024-08-14 17:29,코,네패스아크,20240814004379 ,반기보고서 (2024.06),네패스아크,
2024-08-14 17:29,코,유일에너테크,20240814004378 ,반기보고서 (2024.06),유일에너테크,
2024-08-14 17:29,유,케이씨,20240814004376 ,반기보고서 (2024.06),케이씨,
2024-08-14 17:29,유,한진칼,20240814004375 ,반기보고서 (2024.06),한진칼,
2024-08-14 17:29,유,KG스틸,20240814004374 ,반기보고서 (2024.06),KG스틸,
2024-08-14 17:29,코,삼기이브이,20240814004373 ,반기보고서 (2024.06),삼기이브이,
2024-08-14 17:28,유,신영증권,20240814004372 ,투자설명서(일괄신고),신영증권,
2024-08-14 17:28,코,골프존,20240814004371 ,반기보고서 (2024.06),골프존,
2024-08-14 17:28,유,SK증권,20240814004369 ,반기보고서 (2024.06),SK증권,
2024-08-14 17:28,유,삼성물산,20240814004368 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,삼성물산,공
2024-08-14 17:28,코,진성티이씨,20240814004367 ,반기보고서 (2024.06),진성티이씨,
2024-08-14 17:28,코,도이치모터스,20240814004366 ,반기보고서 (2024.06),도이치모터스,
2024-08-14 17:28,기,교보생명보험,20240814004365 ,반기보고서 (2024.06),교보생명보험,정
2024-08-14 17:27,유,신세계건설,20240814004364 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,신세계건설,정공
2024-08-14 17:27,유,한일철강,20240814004363 ,반기보고서 (2024.06),한일철강,
2024-08-14 17:27,코,탑코미디어,20240814004362 ,반기보고서 (2024.06),탑코미디어,
2024-08-14 17:27,유,금양,20240814004361 ,반기보고서 (2024.06),금양,
2024-08-14 17:27,코,오상헬스케어,20240814004359 ,반기보고서 (2024.06),오상헬스케어,
2024-08-14 17:27,기,우리은행,20240814004360 ,[기재정정]투자설명서(일괄신고),우리은행,
2024-08-14 17:27,유,기아,20240814004358 ,반기보고서 (2024.06),기아,
2024-08-14 17:26,유,웅진씽크빅,20240814004356 ,반기보고서 (2024.06),웅진씽크빅,
2024-08-14 17:26,유,이수스페셜티케미컬,20240814004355 ,반기보고서 (2024.06),이수스페셜티케미컬,
2024-08-14 17:26,기,대전신세계,20240814004354 ,반기보고서 (2024.06),대전신세계,
2024-08-14 17:26,유,예스코홀딩스,20240814004353 ,반기보고서 (2024.06),예스코홀딩스,
2024-08-14 17:26,기,현대아산,20240814004352 ,반기보고서 (2024.06),현대아산,
2024-08-14 17:26,기,신한투자증권,20240814002574 ,[기재정정]일괄신고서(파생결합증권-상장지수증권),신한투자증권,
2024-08-14 17:26,기,솔젠트,20240814004351 ,반기보고서 (2024.06),솔젠트,
2024-08-14 17:26,유,신영증권,20240814004350 ,일괄신고추가서류(파생결합증권-주가연계증권),신영증권,
2024-08-14 17:26,유,DB하이텍,20240814803217 ,기업가치제고계획(자율공시),DB하이텍,유
2024-08-14 17:25,기,농업회사법인맛누리,20240814004349 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,농업회사법인맛누리,공
2024-08-14 17:25,유,인터지스,20240814004347 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,인터지스,공
